week,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2026-29,0.3032113308378801,1.4928786731702135,0.8488746876271656,0.3429971702850177,2.0
2026-30,-0.4970761735639513,0.3611012306474255,-0.7166893251394225,0.18693833237736981,2.0
2026-31,-0.37281467851878475,0.8429350346787629,0.48739948572213687,1.2129258968481906,31.0
2026-32,0.025228785672491514,0.6964172239827253,-0.055678131308008055,0.8399840956152421,46.0
2026-33,0.3270804072028948,1.2853973707240725,-0.02419137642801138,0.9003386425342578,29.0
2026-34,0.19870022067776127,0.5130191728599957,-0.5130200999497648,0.27781800654475336,10.0
2026-35,0.057963876295098554,1.0142273049561972,-0.38300503620044873,0.582125782086775,19.0
2026-36,-0.32938010500047665,0.3885711557193934,0.17486588593874744,0.06599194534605259,4.0
